block_id,vol_id,tile_idx,d,h,w,density,target,path
1822,227,6,14,14,14,0.995627,GPU,blocks/blk_0001822.npy
1823,227,7,14,14,14,0.996356,GPU,blocks/blk_0001823.npy
1824,228,0,14,14,14,1.000000,GPU,blocks/blk_0001824.npy
1825,228,1,14,14,14,1.000000,GPU,blocks/blk_0001825.npy
1826,228,2,14,14,14,1.000000,GPU,blocks/blk_0001826.npy
1827,228,3,14,14,14,1.000000,GPU,blocks/blk_0001827.npy
1828,228,4,14,14,14,1.000000,GPU,blocks/blk_0001828.npy
1829,228,5,14,14,14,0.999636,GPU,blocks/blk_0001829.npy
1830,228,6,14,14,14,1.000000,GPU,blocks/blk_0001830.npy
1831,228,7,14,14,14,1.000000,GPU,blocks/blk_0001831.npy
1832,229,0,14,14,14,1.000000,GPU,blocks/blk_0001832.npy
1833,229,1,14,14,14,1.000000,GPU,blocks/blk_0001833.npy
1834,229,2,14,14,14,0.973397,GPU,blocks/blk_0001834.npy
1835,229,3,14,14,14,0.990160,GPU,blocks/blk_0001835.npy
1836,229,4,14,14,14,1.000000,GPU,blocks/blk_0001836.npy
1837,229,5,14,14,14,1.000000,GPU,blocks/blk_0001837.npy
1838,229,6,14,14,14,0.997085,GPU,blocks/blk_0001838.npy
1839,229,7,14,14,14,0.981414,GPU,blocks/blk_0001839.npy
1840,230,0,14,14,14,1.000000,GPU,blocks/blk_0001840.npy
1841,230,1,14,14,14,1.000000,GPU,blocks/blk_0001841.npy
1842,230,2,14,14,14,1.000000,GPU,blocks/blk_0001842.npy
1843,230,3,14,14,14,0.999636,GPU,blocks/blk_0001843.npy
1844,230,4,14,14,14,1.000000,GPU,blocks/blk_0001844.npy
1845,230,5,14,14,14,1.000000,GPU,blocks/blk_0001845.npy
1846,230,6,14,14,14,1.000000,GPU,blocks/blk_0001846.npy
1847,230,7,14,14,14,1.000000,GPU,blocks/blk_0001847.npy
1848,231,0,14,14,14,0.915816,GPU,blocks/blk_0001848.npy
1849,231,1,14,14,14,0.815962,GPU,blocks/blk_0001849.npy
1850,231,2,14,14,14,0.992711,GPU,blocks/blk_0001850.npy
1851,231,3,14,14,14,0.738338,GPU,blocks/blk_0001851.npy
1852,231,4,14,14,14,0.965743,GPU,blocks/blk_0001852.npy
1853,231,5,14,14,14,0.971574,GPU,blocks/blk_0001853.npy
1854,231,6,14,14,14,0.998542,GPU,blocks/blk_0001854.npy
1855,231,7,14,14,14,0.780248,GPU,blocks/blk_0001855.npy
1856,232,0,14,14,14,1.000000,GPU,blocks/blk_0001856.npy
1857,232,1,14,14,14,0.971574,GPU,blocks/blk_0001857.npy
1858,232,2,14,14,14,1.000000,GPU,blocks/blk_0001858.npy
1859,232,3,14,14,14,0.990525,GPU,blocks/blk_0001859.npy
1860,232,4,14,14,14,1.000000,GPU,blocks/blk_0001860.npy
1861,232,5,14,14,14,0.947157,GPU,blocks/blk_0001861.npy
1862,232,6,14,14,14,1.000000,GPU,blocks/blk_0001862.npy
1863,232,7,14,14,14,1.000000,GPU,blocks/blk_0001863.npy
1864,233,0,14,14,14,1.000000,GPU,blocks/blk_0001864.npy
1865,233,1,14,14,14,0.997085,GPU,blocks/blk_0001865.npy
1866,233,2,14,14,14,1.000000,GPU,blocks/blk_0001866.npy
1867,233,3,14,14,14,1.000000,GPU,blocks/blk_0001867.npy
1868,233,4,14,14,14,0.997085,GPU,blocks/blk_0001868.npy
1869,233,5,14,14,14,1.000000,GPU,blocks/blk_0001869.npy
1870,233,6,14,14,14,1.000000,GPU,blocks/blk_0001870.npy
1871,233,7,14,14,14,1.000000,GPU,blocks/blk_0001871.npy
1872,234,0,14,14,14,0.910714,GPU,blocks/blk_0001872.npy
1873,234,1,14,14,14,0.869169,GPU,blocks/blk_0001873.npy
1874,234,2,14,14,14,0.977405,GPU,blocks/blk_0001874.npy
1875,234,3,14,14,14,0.575073,GPU,blocks/blk_0001875.npy
1876,234,4,14,14,14,0.975583,GPU,blocks/blk_0001876.npy
1877,234,5,14,14,14,0.997449,GPU,blocks/blk_0001877.npy
1878,234,6,14,14,14,0.973397,GPU,blocks/blk_0001878.npy
1879,234,7,14,14,14,0.712099,GPU,blocks/blk_0001879.npy
1880,235,0,14,14,14,0.999636,GPU,blocks/blk_0001880.npy
1881,235,1,14,14,14,1.000000,GPU,blocks/blk_0001881.npy
1882,235,2,14,14,14,1.000000,GPU,blocks/blk_0001882.npy
1883,235,3,14,14,14,0.999636,GPU,blocks/blk_0001883.npy
1884,235,4,14,14,14,1.000000,GPU,blocks/blk_0001884.npy
1885,235,5,14,14,14,1.000000,GPU,blocks/blk_0001885.npy
1886,235,6,14,14,14,1.000000,GPU,blocks/blk_0001886.npy
1887,235,7,14,14,14,0.999271,GPU,blocks/blk_0001887.npy
1888,236,0,14,14,14,1.000000,GPU,blocks/blk_0001888.npy
1889,236,1,14,14,14,1.000000,GPU,blocks/blk_0001889.npy
1890,236,2,14,14,14,1.000000,GPU,blocks/blk_0001890.npy
1891,236,3,14,14,14,1.000000,GPU,blocks/blk_0001891.npy
1892,236,4,14,14,14,1.000000,GPU,blocks/blk_0001892.npy
1893,236,5,14,14,14,1.000000,GPU,blocks/blk_0001893.npy
1894,236,6,14,14,14,0.999636,GPU,blocks/blk_0001894.npy
1895,236,7,14,14,14,1.000000,GPU,blocks/blk_0001895.npy
1896,237,0,14,14,14,1.000000,GPU,blocks/blk_0001896.npy
1897,237,1,14,14,14,0.961735,GPU,blocks/blk_0001897.npy
1898,237,2,14,14,14,1.000000,GPU,blocks/blk_0001898.npy
1899,237,3,14,14,14,1.000000,GPU,blocks/blk_0001899.npy
1900,237,4,14,14,14,1.000000,GPU,blocks/blk_0001900.npy
1901,237,5,14,14,14,0.770773,GPU,blocks/blk_0001901.npy
1902,237,6,14,14,14,1.000000,GPU,blocks/blk_0001902.npy
1903,237,7,14,14,14,0.928207,GPU,blocks/blk_0001903.npy
1904,238,0,14,14,14,0.992347,GPU,blocks/blk_0001904.npy
1905,238,1,14,14,14,1.000000,GPU,blocks/blk_0001905.npy
1906,238,2,14,14,14,0.998178,GPU,blocks/blk_0001906.npy
1907,238,3,14,14,14,0.998907,GPU,blocks/blk_0001907.npy
1908,238,4,14,14,14,0.998542,GPU,blocks/blk_0001908.npy
1909,238,5,14,14,14,0.997085,GPU,blocks/blk_0001909.npy
1910,238,6,14,14,14,0.999636,GPU,blocks/blk_0001910.npy
1911,238,7,14,14,14,0.999271,GPU,blocks/blk_0001911.npy
1912,239,0,14,14,14,0.999636,GPU,blocks/blk_0001912.npy
1913,239,1,14,14,14,0.999636,GPU,blocks/blk_0001913.npy
1914,239,2,14,14,14,1.000000,GPU,blocks/blk_0001914.npy
1915,239,3,14,14,14,1.000000,GPU,blocks/blk_0001915.npy
1916,239,4,14,14,14,1.000000,GPU,blocks/blk_0001916.npy
1917,239,5,14,14,14,0.998542,GPU,blocks/blk_0001917.npy
1918,239,6,14,14,14,0.999636,GPU,blocks/blk_0001918.npy
1919,239,7,14,14,14,0.998907,GPU,blocks/blk_0001919.npy
1920,240,0,14,14,14,1.000000,GPU,blocks/blk_0001920.npy
1921,240,1,14,14,14,1.000000,GPU,blocks/blk_0001921.npy
1922,240,2,14,14,14,0.982507,GPU,blocks/blk_0001922.npy
1923,240,3,14,14,14,1.000000,GPU,blocks/blk_0001923.npy
1924,240,4,14,14,14,1.000000,GPU,blocks/blk_0001924.npy
1925,240,5,14,14,14,1.000000,GPU,blocks/blk_0001925.npy
1926,240,6,14,14,14,0.709913,GPU,blocks/blk_0001926.npy
1927,240,7,14,14,14,0.849490,GPU,blocks/blk_0001927.npy
1928,241,0,14,14,14,0.856778,GPU,blocks/blk_0001928.npy
1929,241,1,14,14,14,1.000000,GPU,blocks/blk_0001929.npy
1930,241,2,14,14,14,0.836370,GPU,blocks/blk_0001930.npy
1931,241,3,14,14,14,0.958090,GPU,blocks/blk_0001931.npy
1932,241,4,14,14,14,0.899052,GPU,blocks/blk_0001932.npy
1933,241,5,14,14,14,0.763484,GPU,blocks/blk_0001933.npy
1934,241,6,14,14,14,0.689504,GPU,blocks/blk_0001934.npy
1935,241,7,14,14,14,0.506924,GPU,blocks/blk_0001935.npy
1936,242,0,14,14,14,1.000000,GPU,blocks/blk_0001936.npy
1937,242,1,14,14,14,0.942420,GPU,blocks/blk_0001937.npy
1938,242,2,14,14,14,0.915087,GPU,blocks/blk_0001938.npy
1939,242,3,14,14,14,0.879373,GPU,blocks/blk_0001939.npy
1940,242,4,14,14,14,1.000000,GPU,blocks/blk_0001940.npy
1941,242,5,14,14,14,0.975583,GPU,blocks/blk_0001941.npy
1942,242,6,14,14,14,0.812682,GPU,blocks/blk_0001942.npy
1943,242,7,14,14,14,0.703353,GPU,blocks/blk_0001943.npy
1944,243,0,14,14,14,1.000000,GPU,blocks/blk_0001944.npy
1945,243,1,14,14,14,0.997813,GPU,blocks/blk_0001945.npy
1946,243,2,14,14,14,1.000000,GPU,blocks/blk_0001946.npy
1947,243,3,14,14,14,1.000000,GPU,blocks/blk_0001947.npy
1948,243,4,14,14,14,1.000000,GPU,blocks/blk_0001948.npy
1949,243,5,14,14,14,1.000000,GPU,blocks/blk_0001949.npy
1950,243,6,14,14,14,1.000000,GPU,blocks/blk_0001950.npy
1951,243,7,14,14,14,1.000000,GPU,blocks/blk_0001951.npy
1952,244,0,14,14,14,0.984329,GPU,blocks/blk_0001952.npy
1953,244,1,14,14,14,1.000000,GPU,blocks/blk_0001953.npy
1954,244,2,14,14,14,1.000000,GPU,blocks/blk_0001954.npy
1955,244,3,14,14,14,1.000000,GPU,blocks/blk_0001955.npy
1956,244,4,14,14,14,1.000000,GPU,blocks/blk_0001956.npy
1957,244,5,14,14,14,0.999636,GPU,blocks/blk_0001957.npy
1958,244,6,14,14,14,0.999636,GPU,blocks/blk_0001958.npy
1959,244,7,14,14,14,0.999636,GPU,blocks/blk_0001959.npy
1960,245,0,14,14,14,1.000000,GPU,blocks/blk_0001960.npy
1961,245,1,14,14,14,1.000000,GPU,blocks/blk_0001961.npy
1962,245,2,14,14,14,0.986152,GPU,blocks/blk_0001962.npy
1963,245,3,14,14,14,0.846210,GPU,blocks/blk_0001963.npy
1964,245,4,14,14,14,0.978863,GPU,blocks/blk_0001964.npy
1965,245,5,14,14,14,0.984694,GPU,blocks/blk_0001965.npy
1966,245,6,14,14,14,0.888120,GPU,blocks/blk_0001966.npy
1967,245,7,14,14,14,0.888484,GPU,blocks/blk_0001967.npy
1968,246,0,14,14,14,0.999271,GPU,blocks/blk_0001968.npy
1969,246,1,14,14,14,1.000000,GPU,blocks/blk_0001969.npy
1970,246,2,14,14,14,0.999271,GPU,blocks/blk_0001970.npy
1971,246,3,14,14,14,1.000000,GPU,blocks/blk_0001971.npy
1972,246,4,14,14,14,0.999636,GPU,blocks/blk_0001972.npy
1973,246,5,14,14,14,0.999271,GPU,blocks/blk_0001973.npy
1974,246,6,14,14,14,0.999636,GPU,blocks/blk_0001974.npy
1975,246,7,14,14,14,0.999636,GPU,blocks/blk_0001975.npy
1976,247,0,14,14,14,0.865160,GPU,blocks/blk_0001976.npy
1977,247,1,14,14,14,0.558309,GPU,blocks/blk_0001977.npy
1978,247,2,14,14,14,0.977770,GPU,blocks/blk_0001978.npy
1979,247,3,14,14,14,0.842930,GPU,blocks/blk_0001979.npy
1980,247,4,14,14,14,0.970117,GPU,blocks/blk_0001980.npy
1981,247,5,14,14,14,0.749636,GPU,blocks/blk_0001981.npy
1982,247,6,14,14,14,0.999271,GPU,blocks/blk_0001982.npy
1983,247,7,14,14,14,0.860423,GPU,blocks/blk_0001983.npy
1984,248,0,14,14,14,1.000000,GPU,blocks/blk_0001984.npy
1985,248,1,14,14,14,1.000000,GPU,blocks/blk_0001985.npy
1986,248,2,14,14,14,0.999636,GPU,blocks/blk_0001986.npy
1987,248,3,14,14,14,1.000000,GPU,blocks/blk_0001987.npy
1988,248,4,14,14,14,1.000000,GPU,blocks/blk_0001988.npy
1989,248,5,14,14,14,1.000000,GPU,blocks/blk_0001989.npy
1990,248,6,14,14,14,1.000000,GPU,blocks/blk_0001990.npy
1991,248,7,14,14,14,0.998907,GPU,blocks/blk_0001991.npy
1992,249,0,14,14,14,0.689869,GPU,blocks/blk_0001992.npy
1993,249,1,14,14,14,0.696429,GPU,blocks/blk_0001993.npy
1994,249,2,14,14,14,0.532070,GPU,blocks/blk_0001994.npy
1995,249,3,14,14,14,0.491618,GPU,blocks/blk_0001995.npy
1996,249,4,14,14,14,0.836735,GPU,blocks/blk_0001996.npy
1997,249,5,14,14,14,0.667638,GPU,blocks/blk_0001997.npy
1998,249,6,14,14,14,0.752551,GPU,blocks/blk_0001998.npy
1999,249,7,14,14,14,0.649417,GPU,blocks/blk_0001999.npy
2000,250,0,14,14,14,0.992711,GPU,blocks/blk_0002000.npy
2001,250,1,14,14,14,0.963557,GPU,blocks/blk_0002001.npy
2002,250,2,14,14,14,0.963192,GPU,blocks/blk_0002002.npy
2003,250,3,14,14,14,0.812682,GPU,blocks/blk_0002003.npy
2004,250,4,14,14,14,0.811224,GPU,blocks/blk_0002004.npy
2005,250,5,14,14,14,0.584913,GPU,blocks/blk_0002005.npy
2006,250,6,14,14,14,0.829446,GPU,blocks/blk_0002006.npy
2007,250,7,14,14,14,0.562318,GPU,blocks/blk_0002007.npy
2008,251,0,14,14,14,1.000000,GPU,blocks/blk_0002008.npy
2009,251,1,14,14,14,1.000000,GPU,blocks/blk_0002009.npy
2010,251,2,14,14,14,1.000000,GPU,blocks/blk_0002010.npy
2011,251,3,14,14,14,1.000000,GPU,blocks/blk_0002011.npy
2012,251,4,14,14,14,1.000000,GPU,blocks/blk_0002012.npy
2013,251,5,14,14,14,1.000000,GPU,blocks/blk_0002013.npy
2014,251,6,14,14,14,1.000000,GPU,blocks/blk_0002014.npy
2015,251,7,14,14,14,0.998907,GPU,blocks/blk_0002015.npy
2016,252,0,14,14,14,1.000000,GPU,blocks/blk_0002016.npy
2017,252,1,14,14,14,0.994169,GPU,blocks/blk_0002017.npy
2018,252,2,14,14,14,0.485787,GPU,blocks/blk_0002018.npy
2019,252,3,14,14,14,0.749271,GPU,blocks/blk_0002019.npy
2020,252,4,14,14,14,0.881924,GPU,blocks/blk_0002020.npy
2021,252,5,14,14,14,0.885204,GPU,blocks/blk_0002021.npy
2022,252,6,14,14,14,0.175292,CPU,blocks/blk_0002022.npy
2023,252,7,14,14,14,0.331633,GPU,blocks/blk_0002023.npy
2024,253,0,14,14,14,1.000000,GPU,blocks/blk_0002024.npy
2025,253,1,14,14,14,0.857507,GPU,blocks/blk_0002025.npy
2026,253,2,14,14,14,1.000000,GPU,blocks/blk_0002026.npy
2027,253,3,14,14,14,0.673834,GPU,blocks/blk_0002027.npy
2028,253,4,14,14,14,0.978499,GPU,blocks/blk_0002028.npy
2029,253,5,14,14,14,0.729956,GPU,blocks/blk_0002029.npy
2030,253,6,14,14,14,0.997813,GPU,blocks/blk_0002030.npy
2031,253,7,14,14,14,0.592201,GPU,blocks/blk_0002031.npy
2032,254,0,14,14,14,1.000000,GPU,blocks/blk_0002032.npy
2033,254,1,14,14,14,0.999636,GPU,blocks/blk_0002033.npy
2034,254,2,14,14,14,1.000000,GPU,blocks/blk_0002034.npy
2035,254,3,14,14,14,1.000000,GPU,blocks/blk_0002035.npy
2036,254,4,14,14,14,1.000000,GPU,blocks/blk_0002036.npy
2037,254,5,14,14,14,1.000000,GPU,blocks/blk_0002037.npy
2038,254,6,14,14,14,0.999636,GPU,blocks/blk_0002038.npy
2039,254,7,14,14,14,0.998542,GPU,blocks/blk_0002039.npy
2040,255,0,14,14,14,0.999636,GPU,blocks/blk_0002040.npy
2041,255,1,14,14,14,1.000000,GPU,blocks/blk_0002041.npy
2042,255,2,14,14,14,0.999636,GPU,blocks/blk_0002042.npy
2043,255,3,14,14,14,0.993440,GPU,blocks/blk_0002043.npy
2044,255,4,14,14,14,0.998907,GPU,blocks/blk_0002044.npy
2045,255,5,14,14,14,0.999636,GPU,blocks/blk_0002045.npy
2046,255,6,14,14,14,0.999636,GPU,blocks/blk_0002046.npy
2047,255,7,14,14,14,0.989067,GPU,blocks/blk_0002047.npy
2048,256,0,14,14,14,0.823251,GPU,blocks/blk_0002048.npy
2049,256,1,14,14,14,0.990525,GPU,blocks/blk_0002049.npy
2050,256,2,14,14,14,0.992347,GPU,blocks/blk_0002050.npy
2051,256,3,14,14,14,0.954810,GPU,blocks/blk_0002051.npy
2052,256,4,14,14,14,0.980685,GPU,blocks/blk_0002052.npy
2053,256,5,14,14,14,0.957726,GPU,blocks/blk_0002053.npy
2054,256,6,14,14,14,0.994898,GPU,blocks/blk_0002054.npy
2055,256,7,14,14,14,0.963192,GPU,blocks/blk_0002055.npy
2056,257,0,14,14,14,0.993440,GPU,blocks/blk_0002056.npy
2057,257,1,14,14,14,0.996356,GPU,blocks/blk_0002057.npy
2058,257,2,14,14,14,0.642857,GPU,blocks/blk_0002058.npy
2059,257,3,14,14,14,0.733236,GPU,blocks/blk_0002059.npy
2060,257,4,14,14,14,1.000000,GPU,blocks/blk_0002060.npy
2061,257,5,14,14,14,0.823615,GPU,blocks/blk_0002061.npy
2062,257,6,14,14,14,0.884475,GPU,blocks/blk_0002062.npy
2063,257,7,14,14,14,0.538630,GPU,blocks/blk_0002063.npy
2064,258,0,14,14,14,0.999636,GPU,blocks/blk_0002064.npy
2065,258,1,14,14,14,1.000000,GPU,blocks/blk_0002065.npy
2066,258,2,14,14,14,0.997813,GPU,blocks/blk_0002066.npy
2067,258,3,14,14,14,1.000000,GPU,blocks/blk_0002067.npy
2068,258,4,14,14,14,0.999636,GPU,blocks/blk_0002068.npy
2069,258,5,14,14,14,1.000000,GPU,blocks/blk_0002069.npy
2070,258,6,14,14,14,0.999636,GPU,blocks/blk_0002070.npy
2071,258,7,14,14,14,1.000000,GPU,blocks/blk_0002071.npy
2072,259,0,14,14,14,0.999271,GPU,blocks/blk_0002072.npy
2073,259,1,14,14,14,1.000000,GPU,blocks/blk_0002073.npy
2074,259,2,14,14,14,0.999636,GPU,blocks/blk_0002074.npy
2075,259,3,14,14,14,0.996356,GPU,blocks/blk_0002075.npy
2076,259,4,14,14,14,0.991983,GPU,blocks/blk_0002076.npy
2077,259,5,14,14,14,0.990525,GPU,blocks/blk_0002077.npy
2078,259,6,14,14,14,0.998907,GPU,blocks/blk_0002078.npy
2079,259,7,14,14,14,0.998907,GPU,blocks/blk_0002079.npy
2080,260,0,14,14,14,0.612245,GPU,blocks/blk_0002080.npy
2081,260,1,14,14,14,0.663265,GPU,blocks/blk_0002081.npy
2082,260,2,14,14,14,0.638120,GPU,blocks/blk_0002082.npy
2083,260,3,14,14,14,0.729227,GPU,blocks/blk_0002083.npy
2084,260,4,14,14,14,0.737974,GPU,blocks/blk_0002084.npy
2085,260,5,14,14,14,0.682216,GPU,blocks/blk_0002085.npy
2086,260,6,14,14,14,0.760204,GPU,blocks/blk_0002086.npy
2087,260,7,14,14,14,0.692784,GPU,blocks/blk_0002087.npy
2088,261,0,14,14,14,0.811589,GPU,blocks/blk_0002088.npy
2089,261,1,14,14,14,0.719752,GPU,blocks/blk_0002089.npy
2090,261,2,14,14,14,0.891399,GPU,blocks/blk_0002090.npy
2091,261,3,14,14,14,0.520044,GPU,blocks/blk_0002091.npy
2092,261,4,14,14,14,0.537172,GPU,blocks/blk_0002092.npy
2093,261,5,14,14,14,0.702988,GPU,blocks/blk_0002093.npy
2094,261,6,14,14,14,0.605321,GPU,blocks/blk_0002094.npy
2095,261,7,14,14,14,0.505102,GPU,blocks/blk_0002095.npy
2096,262,0,14,14,14,0.545918,GPU,blocks/blk_0002096.npy
2097,262,1,14,14,14,0.686589,GPU,blocks/blk_0002097.npy
2098,262,2,14,14,14,0.914359,GPU,blocks/blk_0002098.npy
2099,262,3,14,14,14,0.849125,GPU,blocks/blk_0002099.npy
2100,262,4,14,14,14,0.344752,GPU,blocks/blk_0002100.npy
2101,262,5,14,14,14,0.426385,GPU,blocks/blk_0002101.npy
2102,262,6,14,14,14,0.918732,GPU,blocks/blk_0002102.npy
2103,262,7,14,14,14,0.618440,GPU,blocks/blk_0002103.npy
2104,263,0,14,14,14,0.810131,GPU,blocks/blk_0002104.npy
2105,263,1,14,14,14,0.915087,GPU,blocks/blk_0002105.npy
2106,263,2,14,14,14,0.960277,GPU,blocks/blk_0002106.npy
2107,263,3,14,14,14,1.000000,GPU,blocks/blk_0002107.npy
2108,263,4,14,14,14,0.876458,GPU,blocks/blk_0002108.npy
2109,263,5,14,14,14,0.975948,GPU,blocks/blk_0002109.npy
2110,263,6,14,14,14,0.972303,GPU,blocks/blk_0002110.npy
2111,263,7,14,14,14,1.000000,GPU,blocks/blk_0002111.npy
2112,264,0,14,14,14,0.998178,GPU,blocks/blk_0002112.npy
2113,264,1,14,14,14,0.995262,GPU,blocks/blk_0002113.npy
2114,264,2,14,14,14,0.998907,GPU,blocks/blk_0002114.npy
2115,264,3,14,14,14,0.994534,GPU,blocks/blk_0002115.npy
2116,264,4,14,14,14,0.998178,GPU,blocks/blk_0002116.npy
2117,264,5,14,14,14,0.995991,GPU,blocks/blk_0002117.npy
2118,264,6,14,14,14,0.994534,GPU,blocks/blk_0002118.npy
2119,264,7,14,14,14,0.995627,GPU,blocks/blk_0002119.npy
2120,265,0,14,14,14,1.000000,GPU,blocks/blk_0002120.npy
2121,265,1,14,14,14,0.997449,GPU,blocks/blk_0002121.npy
2122,265,2,14,14,14,1.000000,GPU,blocks/blk_0002122.npy
2123,265,3,14,14,14,1.000000,GPU,blocks/blk_0002123.npy
2124,265,4,14,14,14,0.928571,GPU,blocks/blk_0002124.npy
2125,265,5,14,14,14,0.903790,GPU,blocks/blk_0002125.npy
2126,265,6,14,14,14,0.928571,GPU,blocks/blk_0002126.npy
2127,265,7,14,14,14,0.928571,GPU,blocks/blk_0002127.npy
2128,266,0,14,14,14,0.020773,CPU,blocks/blk_0002128.npy
2129,266,1,14,14,14,0.000000,CPU,blocks/blk_0002129.npy
2130,266,2,14,14,14,0.000000,CPU,blocks/blk_0002130.npy
2131,266,3,14,14,14,0.000000,CPU,blocks/blk_0002131.npy
2132,266,4,14,14,14,0.043367,CPU,blocks/blk_0002132.npy
2133,266,5,14,14,14,0.120262,CPU,blocks/blk_0002133.npy
2134,266,6,14,14,14,0.000000,CPU,blocks/blk_0002134.npy
2135,266,7,14,14,14,0.000000,CPU,blocks/blk_0002135.npy
2136,267,0,14,14,14,0.721210,GPU,blocks/blk_0002136.npy
2137,267,1,14,14,14,0.645044,GPU,blocks/blk_0002137.npy
2138,267,2,14,14,14,0.596574,GPU,blocks/blk_0002138.npy
2139,267,3,14,14,14,0.674927,GPU,blocks/blk_0002139.npy
2140,267,4,14,14,14,0.197522,CPU,blocks/blk_0002140.npy
2141,267,5,14,14,14,0.240525,CPU,blocks/blk_0002141.npy
2142,267,6,14,14,14,0.439140,GPU,blocks/blk_0002142.npy
2143,267,7,14,14,14,0.468294,GPU,blocks/blk_0002143.npy
2144,268,0,14,14,14,0.977405,GPU,blocks/blk_0002144.npy
2145,268,1,14,14,14,0.926020,GPU,blocks/blk_0002145.npy
2146,268,2,14,14,14,0.993805,GPU,blocks/blk_0002146.npy
2147,268,3,14,14,14,0.922376,GPU,blocks/blk_0002147.npy
2148,268,4,14,14,14,0.912536,GPU,blocks/blk_0002148.npy
2149,268,5,14,14,14,0.857872,GPU,blocks/blk_0002149.npy
2150,268,6,14,14,14,0.924198,GPU,blocks/blk_0002150.npy
2151,268,7,14,14,14,0.856778,GPU,blocks/blk_0002151.npy
2152,269,0,14,14,14,1.000000,GPU,blocks/blk_0002152.npy
2153,269,1,14,14,14,1.000000,GPU,blocks/blk_0002153.npy
2154,269,2,14,14,14,1.000000,GPU,blocks/blk_0002154.npy
2155,269,3,14,14,14,1.000000,GPU,blocks/blk_0002155.npy
2156,269,4,14,14,14,0.928571,GPU,blocks/blk_0002156.npy
2157,269,5,14,14,14,0.928571,GPU,blocks/blk_0002157.npy
2158,269,6,14,14,14,0.928571,GPU,blocks/blk_0002158.npy
2159,269,7,14,14,14,0.928571,GPU,blocks/blk_0002159.npy
2160,270,0,14,14,14,0.665452,GPU,blocks/blk_0002160.npy
2161,270,1,14,14,14,0.811953,GPU,blocks/blk_0002161.npy
2162,270,2,14,14,14,0.032434,CPU,blocks/blk_0002162.npy
2163,270,3,14,14,14,0.613338,GPU,blocks/blk_0002163.npy
2164,270,4,14,14,14,0.856414,GPU,blocks/blk_0002164.npy
2165,270,5,14,14,14,0.974490,GPU,blocks/blk_0002165.npy
2166,270,6,14,14,14,0.283892,CPU,blocks/blk_0002166.npy
2167,270,7,14,14,14,0.810131,GPU,blocks/blk_0002167.npy
2168,271,0,14,14,14,0.998907,GPU,blocks/blk_0002168.npy
2169,271,1,14,14,14,0.998542,GPU,blocks/blk_0002169.npy
2170,271,2,14,14,14,0.999271,GPU,blocks/blk_0002170.npy
2171,271,3,14,14,14,0.999636,GPU,blocks/blk_0002171.npy
2172,271,4,14,14,14,0.999636,GPU,blocks/blk_0002172.npy
2173,271,5,14,14,14,1.000000,GPU,blocks/blk_0002173.npy
2174,271,6,14,14,14,0.999271,GPU,blocks/blk_0002174.npy
2175,271,7,14,14,14,1.000000,GPU,blocks/blk_0002175.npy
2176,272,0,14,14,14,0.998542,GPU,blocks/blk_0002176.npy
2177,272,1,14,14,14,1.000000,GPU,blocks/blk_0002177.npy
2178,272,2,14,14,14,0.996720,GPU,blocks/blk_0002178.npy
2179,272,3,14,14,14,1.000000,GPU,blocks/blk_0002179.npy
2180,272,4,14,14,14,1.000000,GPU,blocks/blk_0002180.npy
2181,272,5,14,14,14,1.000000,GPU,blocks/blk_0002181.npy
2182,272,6,14,14,14,0.997449,GPU,blocks/blk_0002182.npy
2183,272,7,14,14,14,1.000000,GPU,blocks/blk_0002183.npy
2184,273,0,14,14,14,1.000000,GPU,blocks/blk_0002184.npy
2185,273,1,14,14,14,0.998178,GPU,blocks/blk_0002185.npy
2186,273,2,14,14,14,0.999271,GPU,blocks/blk_0002186.npy
2187,273,3,14,14,14,0.999636,GPU,blocks/blk_0002187.npy
2188,273,4,14,14,14,0.998907,GPU,blocks/blk_0002188.npy
2189,273,5,14,14,14,1.000000,GPU,blocks/blk_0002189.npy
2190,273,6,14,14,14,0.997813,GPU,blocks/blk_0002190.npy
2191,273,7,14,14,14,0.998542,GPU,blocks/blk_0002191.npy
2192,274,0,14,14,14,1.000000,GPU,blocks/blk_0002192.npy
2193,274,1,14,14,14,1.000000,GPU,blocks/blk_0002193.npy
2194,274,2,14,14,14,1.000000,GPU,blocks/blk_0002194.npy
2195,274,3,14,14,14,1.000000,GPU,blocks/blk_0002195.npy
2196,274,4,14,14,14,1.000000,GPU,blocks/blk_0002196.npy
2197,274,5,14,14,14,0.999636,GPU,blocks/blk_0002197.npy
2198,274,6,14,14,14,1.000000,GPU,blocks/blk_0002198.npy
2199,274,7,14,14,14,0.998542,GPU,blocks/blk_0002199.npy
2200,275,0,14,14,14,0.998542,GPU,blocks/blk_0002200.npy
2201,275,1,14,14,14,1.000000,GPU,blocks/blk_0002201.npy
2202,275,2,14,14,14,0.999636,GPU,blocks/blk_0002202.npy
2203,275,3,14,14,14,0.999636,GPU,blocks/blk_0002203.npy
2204,275,4,14,14,14,0.999636,GPU,blocks/blk_0002204.npy
2205,275,5,14,14,14,1.000000,GPU,blocks/blk_0002205.npy
2206,275,6,14,14,14,0.998542,GPU,blocks/blk_0002206.npy
2207,275,7,14,14,14,1.000000,GPU,blocks/blk_0002207.npy
2208,276,0,14,14,14,1.000000,GPU,blocks/blk_0002208.npy
2209,276,1,14,14,14,0.995991,GPU,blocks/blk_0002209.npy
